Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr15	47632092	0.6749683541	56.1163846135665
chr15	47632869	0.6953637749	56.1169249112196
chr15	47633006	0.6883114131	56.1170192098832
chr15	47633247	0.6893707955	56.1171853482449
chr15	47634097	0.6881576888	56.1177702822804
chr15	47634412	0.6839685682	56.1179857323794
chr15	47634603	0.6749251167	56.1181146430767
chr15	47634648	0.6656380868	56.1181445967906
chr15	47635723	0.659703741	56.1188537783122
chr15	47637340	0.4275773207	56.1195451708398
chr15	47638224	0.3069669165	56.119816529594
chr15	47638365	0.210420805	56.1198461989275
chr15	47638954	0.1767258891	56.1199502904762
chr15	47639532	0.1658541318	56.1200461541644
chr15	47640256	0.1626572923	56.120163918044
chr15	47640626	0.1596671635	56.1202229948945
chr15	47640927	0.1560727834	56.1202699728023
chr15	47640966	0.1503846075	56.120275837802
chr15	47642325	0.1501361959	56.1204798728922
chr15	47643262	0.1565532115	56.1206265632514
chr15	47643588	0.2891090889	56.1207208128144
chr15	47643646	0.4473604087	56.1207467597181
chr15	47644166	0.1512564181	56.1208254130555
chr15	47647308	0.1512081094	56.1213005089352
chr15	47647759	0.1505546539	56.1213684090841
chr15	47648615	0.1502932933	56.1214970601432
chr15	47650699	0.1501363974	56.1218099443954
chr15	47651955	0.1501645553	56.1219985510769
chr15	47652585	0.1501318856	56.1220931341648
chr15	47652612	0.1506238481	56.1220972010087
chr15	47652630	0.1504712001	56.1220999094903
chr15	47652685	0.1503455053	56.1221081784931
chr15	47655094	0.1543887651	56.1224801010282
chr15	47655419	0.1658032535	56.1225339870856
chr15	47655448	0.1782605548	56.1225391566417
chr15	47655453	0.1933934612	56.122540123609
chr15	47655615	0.2041765376	56.1225732002081
chr15	47657322	0.4252269062	56.1232990625369
chr15	47657344	0.6251849999	56.1233128166069
chr15	47658944	0.7387253427	56.1244947771552
chr15	47662188	0.7546313415	56.126942801227
chr15	47662857	0.7573685217	56.127449480768
chr15	47663707	0.7577703884	56.1280935855981
chr15	47664559	0.7335411052	56.1287185626197
chr15	47671349	0.7249843354	56.1336412062571
chr15	47671672	0.7177322799	56.1338730337835
chr15	47671757	0.7170685953	56.1339339846141
chr15	47674453	0.7127591097	56.1358555831739
chr15	47674555	0.7072757126	56.1359277252966
chr15	47677198	0.7033266318	56.1377866175845
chr15	47678351	0.726811288	56.1386246309996
chr15	47679254	0.8660858133	56.139406706489
chr15	47681498	8.2091455246	56.1578280290462
chr15	47681547	14.3535451734	56.1585313527597
chr15	47683769	14.3515005387	56.1904203869567
chr15	47684083	14.3498321554	56.1949262342535
chr15	47686930	14.3850724345	56.2358805354745
chr15	47687381	16.4457306054	56.2432975599775
chr15	47688828	16.4667028912	56.2671248790611
chr15	47690259	9.0128643493	56.2800222879449
chr15	47690295	0.0954722776	56.2800257249469
chr15	47691035	0.0941976684	56.2800954312215
chr15	47691186	0.0934424854	56.2801095410368
chr15	47691376	0.0930530974	56.2801272211253
chr15	47691773	0.0926082277	56.2801639865917
chr15	47692253	0.378856785	56.2803458378485
chr15	47692460	0.7415103962	56.2804993305005
chr15	47693932	0.6185636374	56.2814098561747
chr15	47693966	0.6340616615	56.2814314142712
chr15	47694128	1.1036755617	56.2816102097122
chr15	47694415	0.974155439	56.2818897923232
chr15	47694776	0.7379803601	56.2821562032332
chr15	47694885	0.5688919771	56.2822182124587
chr15	47695127	0.4854092033	56.2823356814859
chr15	47695472	0.4395159194	56.2824873144781
chr15	47696962	0.3248840966	56.282971391782
chr15	47697532	0.2799550316	56.28313096615
chr15	47697602	0.24045533	56.2831477980231
chr15	47697690	0.2076274262	56.2831660692366
chr15	47698069	0.1938738401	56.283239547422
chr15	47698124	0.1825413782	56.2832495871978
chr15	47698643	0.1799290813	56.283342970391
chr15	47699008	0.1793419493	56.2834084302025
chr15	47699318	0.1790399642	56.2834639325914
chr15	47700906	0.1799030286	56.2837496186009
chr15	47701857	4.1655515355	56.2877110581112
chr15	47701955	9.337693152	56.2886261520401
chr15	47702506	9.367101396	56.2937874249093
chr15	47702818	9.2982175663	56.29668846879
chr15	47702908	8.8704888367	56.2974868127853
chr15	47703187	5.9484878201	56.2991464408871
chr15	47703221	5.3617660381	56.2993287409324
chr15	47705163	4.6055448467	56.3082727090247
chr15	47705572	4.3714472995	56.3100606309702
chr15	47706332	4.3738695972	56.3133847718641
chr15	47706919	4.2501603336	56.3158796159799
chr15	47706963	4.1366772479	56.3160616297788
chr15	47707012	4.0422376979	56.316259699426
chr15	47707122	3.7402604827	56.3166711280791
chr15	47707344	3.5740534316	56.3174645679409
chr15	47707512	3.4966738416	56.3180520091463
chr15	47707930	3.4526757012	56.3194952275894
chr15	47708206	3.3937840326	56.3204319119824
chr15	47708565	3.2957395616	56.321615082485
chr15	47709268	3.1149954673	56.3238049242985
chr15	47710350	3.0547832512	56.3271101997763
chr15	47710503	2.849331066	56.3275461474294
chr15	47713273	2.8074267814	56.3353227196139
chr15	47713469	2.8133079857	56.3358741279791
chr15	47714381	2.8008855581	56.3384285356081
chr15	47716773	0.304999649	56.3391580947685
chr15	47720977	0.3194873129	56.340501219432
chr15	47722101	0.3189371663	56.3408597048069
chr15	47722368	0.4539060405	56.3409808977197
chr15	47722919	0.4388110501	56.3412226826083
chr15	47723143	0.4387457312	56.3413209616521
chr15	47726001	0.4354845832	56.3425655765909
chr15	47726082	0.4340378086	56.3426007336534
chr15	47726819	0.4335587706	56.3429202664673
chr15	47729371	0.4334608789	56.3440264586302
chr15	47729561	0.433395839	56.3441088038396
chr15	47731502	0.4332299788	56.3449497032285
chr15	47731673	0.2389511153	56.3449905638692
chr15	47732725	0.2178675614	56.3452197605438
chr15	47733620	0.2176722078	56.3454145771698
chr15	47733819	0.2178066437	56.3454579206919
chr15	47735007	0.2178066444	56.3457166749854
chr15	47735131	0.2190177057	56.3457438331809
chr15	47736817	0.226811763	56.3461262378134
chr15	47738961	0.2293052965	56.3466178683691
chr15	47739033	0.2293052959	56.3466343783504
chr15	47739084	0.2283769824	56.3466460255765
chr15	47739270	0.2292584037	56.3466886676396
chr15	47739769	0.229258404	56.3468030675832
chr15	47741171	0.2293020615	56.3471245490734
chr15	47741828	0.2349396254	56.3472789044073
chr15	47742160	0.2380636114	56.3473579415263
chr15	47742994	0.3229945927	56.3476273190166
chr15	47743488	1.1584343399	56.3481995855805
chr15	47744574	0.2372447419	56.3484572333702
chr15	47744732	0.2330157969	56.3484940498661
chr15	47745452	0.2256264921	56.3486565009404
chr15	47746567	0.2253192668	56.3489077319229
chr15	47746662	0.2247115789	56.3489290795229
chr15	47746891	0.224767103	56.3489805511895
chr15	47747026	0.2245827037	56.3490108698545
chr15	47748021	0.2363173111	56.349246005579
chr15	47749289	1.1666260444	56.3507252874033
chr15	47749949	1.6170319858	56.3517925285139
chr15	47750876	1.5607631346	56.3532393559397
chr15	47751261	0.7573269587	56.3535309268188
chr15	47752490	0.1635939556	56.3537319837903
chr15	47753051	0.1378448756	56.3538093147655
chr15	47753444	0.1223209262	56.3538573868895
chr15	47753554	0.1065679427	56.3538691093632
chr15	47753784	0.0992249835	56.3538919311094
chr15	47755479	0.0994596505	56.354060515217
chr15	47755596	0.0994167581	56.3540721469777
chr15	47756081	0.1000436435	56.3541206681448
chr15	47756834	0.1072678706	56.3542014408514
chr15	47758039	0.2354271899	56.3544851306152
chr15	47758380	0.3301882516	56.354597724809
chr15	47759259	0.4308853453	56.3549764730275
chr15	47759352	0.5954181634	56.3550318469167
chr15	47759365	0.7753096233	56.3550419259418
chr15	47759455	1.0511837211	56.3551365324767
chr15	47760398	1.0398330334	56.3561170950272
chr15	47761032	0.650297464	56.3565293836194
chr15	47761137	0.4265376961	56.3565741700775
chr15	47761533	0.4119787225	56.3567373136516
chr15	47761875	0.410172328	56.3568775925878
chr15	47762922	0.4079501056	56.3573047163484
chr15	47763370	0.4135822185	56.3574900011823
chr15	47763541	0.4412749824	56.3575654592043
chr15	47763735	0.4712049449	56.3576568729636
chr15	47763799	0.5026437593	56.3576890421642
chr15	47764022	0.538396613	56.3578091046089
chr15	47764352	0.6949791606	56.3580384477319
chr15	47764538	0.9231859301	56.3582101603149
chr15	47764761	2.6972720422	56.3588116519803
chr15	47765195	2.7475972735	56.360004109197
chr15	47765422	6.0098073154	56.3613683354576
chr15	47765601	1.6787338654	56.3616688288195
chr15	47765874	1.6728116267	56.3621255063936
chr15	47766017	1.2199019273	56.3622999523692
chr15	47766062	1.0517763577	56.3623472823053
chr15	47766287	1.0519376871	56.3625839682849
chr15	47766455	1.0521708441	56.3627607329867
chr15	47766572	1.0511443282	56.3628837168731
chr15	47766732	1.0549408925	56.3630525074159
chr15	47767126	0.0383282635	56.3630676087517
chr15	47768134	0.0359848626	56.3631038814932
chr15	47768253	0.0351368865	56.3631080627827
chr15	47769877	0.0351221221	56.363165101109
chr15	47769943	0.0349779984	56.3631674096569
chr15	47770141	0.0348159702	56.363174303219
chr15	47770242	0.034775697	56.3631778155644
chr15	47770879	0.0346699192	56.3631999003029
chr15	47772670	0.0348181843	56.363262259671
chr15	47773290	0.035517356	56.3632842804317
chr15	47773595	0.0360810826	56.3632952851619
chr15	47774061	0.0360810824	56.3633120989463
chr15	47774467	0.6088612424	56.3635592966107
chr15	47775321	1.0748892769	56.3644772520532
chr15	47775790	1.0810504571	56.3649842647176
chr15	47776156	1.0812637879	56.365380007264
chr15	47776253	1.0814946609	56.3654849122461
chr15	47776908	1.0804752704	56.3661926235482
chr15	47776970	1.0797078661	56.3662595654359
chr15	47777291	1.0781567309	56.3666056537465
chr15	47777736	1.0874809312	56.3670895827609
chr15	47777833	2.0446787897	56.3672879166035
chr15	47777853	3.5546994248	56.367359010592
chr15	47778294	1.0776059123	56.3678342347993
chr15	47778473	1.0773223581	56.3680270755014
chr15	47778580	1.0777905887	56.3681423990944
chr15	47778596	1.0779326631	56.368159646017
chr15	47778678	1.0786616293	56.3682480962706
chr15	47778954	1.0813633594	56.3685465525578
chr15	47779438	1.0823447304	56.3690704074073
chr15	47779501	1.0833705935	56.3691386597547
chr15	47779935	1.0835650728	56.3696089269963
chr15	47779959	1.0842425914	56.3696349488185
chr15	47780003	1.0846704296	56.3696826743174
chr15	47780546	0.2235792066	56.3698040778266
chr15	47780846	0.2107062747	56.369867289709
chr15	47780861	0.1989880995	56.3698702745305
chr15	47780942	0.1958013569	56.3698861344404
chr15	47780977	0.192253177	56.3698928633016
chr15	47781227	0.191070616	56.3699406309556
chr15	47781571	0.1910217038	56.3700063424217
chr15	47781771	0.1910604255	56.3700445545068
chr15	47781874	0.1909640806	56.3700642238071
chr15	47781913	0.1908528691	56.370071667069
chr15	47783518	0.191172287	56.3703784985896
chr15	47784725	0.2502482031	56.3706805481708
chr15	47784863	1.4269088775	56.3708774615959
chr15	47785186	2.256542587	56.3716063248515
chr15	47785535	0.7983454954	56.3718849474294
chr15	47785728	0.2846934643	56.371939893268
chr15	47785847	0.2008719756	56.3719637970331
chr15	47786135	0.2009274035	56.3720216641253
chr15	47786225	0.2009228789	56.3720397471844
chr15	47786602	0.2004467926	56.3721153156252
chr15	47786795	0.2008533099	56.372154080314
chr15	47786868	0.2000847808	56.372168686503
chr15	47787808	0.200041635	56.3723567256399
chr15	47788133	0.2016324646	56.3724222561909
chr15	47788608	0.2605460044	56.372546015543
chr15	47789866	0.6111874704	56.3733148893808
chr15	47789902	1.1271432195	56.3733554665367
chr15	47789954	13.6055035827	56.374062952723
chr15	47789999	22.6434093978	56.3750819061459
chr15	47790622	22.6434093966	56.3891887502
chr15	47790635	22.6334403838	56.389482984925
chr15	47790829	22.6209735011	56.3938714537842
chr15	47791186	26.6798703457	56.4033961674976
chr15	47791413	26.925442396	56.4095082429215
chr15	47791885	26.7954429756	56.422155692006
chr15	47792070	26.3047278573	56.4270220666596
chr15	47792483	15.4216205215	56.433391195935
chr15	47792536	0.9041451019	56.4334391156254
chr15	47793224	0.9025739923	56.4340600865321
chr15	47793261	0.8945200271	56.4340931837731
chr15	47793338	0.8924801001	56.4341619047408
chr15	47793849	0.8938392084	56.4346186565763
chr15	47793886	0.8941281078	56.4346517393163
chr15	47794756	0.89338421	56.435428983579
chr15	47795173	0.8931548326	56.4358014291442
chr15	47795421	0.8930411693	56.4360229033542
chr15	47796007	0.8926739911	56.436546010313
chr15	47798219	0.9200529162	56.4385811673637
chr15	47798403	0.9200356946	56.4387504539315
chr15	47799288	0.9456648747	56.4395873673456
chr15	47799537	0.9456481602	56.4398228337375
chr15	47800927	0.9459704893	56.4411377327176
chr15	47802911	1.5137031201	56.4441409197079
chr15	47802952	2.0235001707	56.4442238832149
chr15	47804920	1.5864847411	56.4473460851853
chr15	47805755	1.2793982171	56.4484143826966
chr15	47805956	1.0483760921	56.4486251062911
chr15	47806226	0.83116417	56.448849520617
chr15	47807301	0.6837544506	56.4495845566514
chr15	47808333	0.6734546055	56.4502795618043
chr15	47808523	0.6685009521	56.4504065769852
chr15	47808684	0.6683279795	56.4505141777899
chr15	47808758	0.6670041974	56.4505635361005
chr15	47809057	0.665948998	56.4507626548509
chr15	47809240	0.6653330333	56.450884410796
chr15	47809280	0.6644660978	56.4509109894399
chr15	47809437	0.6658681152	56.451015530734
chr15	47809520	0.6668232614	56.4510708770647
chr15	47809813	0.6689469662	56.4512668785258
chr15	47809853	0.6697774573	56.4512936696241
chr15	47811537	0.9691935349	56.4529257915369
chr15	47811931	0.968597551	56.453307418972
chr15	47811955	2.0948038622	56.4533576942647
chr15	47811981	2.9292984962	56.4534338560256
chr15	47812098	2.9970792308	56.4537845142956
chr15	47813219	2.9982350328	56.4571455357674
chr15	47814697	3.3516139651	56.4620992212078
chr15	47814724	3.3518632926	56.4621897215167
chr15	47815922	3.3940350803	56.4662557755429
chr15	47818455	4.7322837348	56.4782426502431
chr15	47819841	8.6965883115	56.4902961216429
chr15	47819887	11.8570418631	56.4908415455686
chr15	47824200	11.857041864	56.541980967128
chr15	47825251	9.6091980093	56.5520802342358
chr15	47826764	0.4626437371	56.55278021421
chr15	47826971	0.4562002304	56.5528746476577
chr15	47826980	0.4573650219	56.5528787639429
chr15	47827132	0.4574189586	56.5529482916246
chr15	47827218	0.4533958837	56.5529872836706
chr15	47828169	0.4524035095	56.5534175194081
chr15	47828956	0.4521009823	56.5537733228812
chr15	47829115	0.4517473629	56.5538451507119
chr15	47829930	0.4514213648	56.5542130591242
chr15	47831031	0.4508740947	56.5547094715024
chr15	47831296	0.4505080128	56.5548288561258
chr15	47832360	0.4496129413	56.5553072442953
chr15	47833217	0.4493026697	56.5556922966832
chr15	47833793	0.4514615392	56.5559523385298
chr15	47834032	0.4612112916	56.5560625680285
chr15	47834735	1.2760982872	56.5569596651244
chr15	47834786	2.0878685451	56.5570661464202
chr15	47835231	0.7678741753	56.5574078504282
chr15	47836122	1.0171598669	56.5583141398696
chr15	47836145	1.2593163002	56.5583431041445
chr15	47836323	1.5403057882	56.5586172785748
chr15	47836642	0.726954126	56.558849176941
chr15	47836699	0.246457809	56.5588632250361
chr15	47836862	0.1096476429	56.5588810976019
chr15	47838973	0.1899414365	56.5592820639744
chr15	47839243	0.429918923	56.5593981420836
chr15	47839803	0.4859305839	56.5596702632106
chr15	47840182	1.3327482699	56.5601753748049
chr15	47841087	4.3698249364	56.5641300663723
chr15	47841489	4.3103217542	56.5658628157175
chr15	47841600	4.2725693569	56.5663370709161
chr15	47842533	23.6200275844	56.5883745566524
chr15	47843088	23.6200275843	56.6014836719617
chr15	47843367	23.6206319111	56.6080738282649
chr15	47843796	23.620631911	56.6182070793547
chr15	47843945	23.6206056483	56.6217265495963
chr15	47844248	23.3308225083	56.6287957888163
chr15	47844800	5.8308650723	56.6320144263362
chr15	47845011	5.0367055062	56.633077171198
chr15	47845301	0.84497996	56.6333222153864
chr15	47845511	0.8760891119	56.6335061940999
chr15	47845923	0.9169539114	56.6338839791114
chr15	47846221	1.2448522735	56.6342549450889
chr15	47846608	2.521712477	56.6352308478175
chr15	47846758	2.8785141741	56.6356626249436
chr15	47846957	2.8610918718	56.6362319822261
chr15	47846958	2.6790908123	56.6362346613169
chr15	47847105	2.4278434421	56.6365915543029
chr15	47847139	2.042645356	56.636661004245
chr15	47847382	0.5974434692	56.636806183008
chr15	47847541	0.451874951	56.6368780311252
chr15	47848478	0.177905195	56.6370447282929
chr15	47849144	0.1548469452	56.6371478563584
chr15	47849261	0.1360944787	56.6371637794124
chr15	47849277	0.1201981439	56.6371657025827
chr15	47849747	0.113807783	56.6372191922407
chr15	47850119	0.111241368	56.6372605740296
chr15	47850143	0.1081850503	56.6372631704708
chr15	47850603	0.107081785	56.6373124280919
chr15	47850806	0.105593133	56.6373338634979
chr15	47851376	0.1049247379	56.6373936705985
chr15	47852871	0.1149489907	56.6375655193396
chr15	47852953	0.1247299914	56.6375757471989
chr15	47853057	0.1357052106	56.6375898605408
chr15	47853621	0.2414081401	56.6377260147318
chr15	47853660	0.334293318	56.6377390521712
chr15	47853711	0.4366889981	56.6377613233101
chr15	47854161	0.4945503611	56.6379838709726
chr15	47854779	0.5271684526	56.6383096610763
chr15	47855018	0.5555569862	56.638442439196
chr15	47855188	0.5214320965	56.6385310826524
chr15	47855265	0.4177566518	56.6385632499146
chr15	47855938	0.4129397386	56.6388411583587
chr15	47856053	0.4092948026	56.638888227261
chr15	47856358	0.3969201495	56.6390092879066
chr15	47857061	0.3837037875	56.6392790316692
chr15	47857125	0.3711030203	56.6393027822625
chr15	47857157	0.3566606375	56.6393141954029
chr15	47858258	4.3456766543	56.6440987853993
chr15	47858504	4.3452372598	56.6451677137652
chr15	47859393	12.0555864882	56.6558851301532
chr15	47859843	12.0530913574	56.661309021264
chr15	47861442	8.0344065068	56.6741560372683
chr15	47862199	8.0344065069	56.680238082994
chr15	47862385	8.0262034769	56.6817309568407
chr15	47863675	0.9738828802	56.6829872657562
chr15	47863983	0.9725837584	56.6832868215538
chr15	47864021	0.9728903161	56.6833237913858
chr15	47864789	0.8650785853	56.6839881717393
chr15	47864846	0.7304484913	56.6840298073033
chr15	47864910	0.5657078266	56.6840660126042
chr15	47865076	0.3736951621	56.6841280460011
chr15	47865326	0.1480247104	56.6841650521787
chr15	47869184	0.1480548466	56.6847362477769
chr15	47871681	0.1482872592	56.6851065210631
chr15	47872208	0.1483910101	56.6851847231254
chr15	47872897	0.1483775154	56.6852869552335
chr15	47875140	0.1476739393	56.6856181878794
chr15	47875255	0.1468717382	56.6856350781293
chr15	47876551	0.1464382924	56.6858248621562
chr15	47876771	0.1460581196	56.6858569949425
chr15	47877065	0.1455723711	56.6858997932196
chr15	47877458	0.1455340466	56.6859569880999
chr15	47878180	0.1455513884	56.6860620762023
chr15	47878521	0.145691683	56.6861117570662
chr15	47878898	0.1462732165	56.6861669020688
chr15	47878912	0.1469354213	56.6861689591647
chr15	47879359	0.1476036161	56.6862349379811
chr15	47879544	0.1488344427	56.686262472353
chr15	47881798	0.1559624245	56.6866140116578
chr15	47882610	0.2068297606	56.6867819574234
chr15	47882694	0.2583035583	56.6868036549223
chr15	47883021	1.1300355064	56.6871731765329
chr15	47883040	2.2370635002	56.6872156807394
chr15	47883069	3.509128169	56.6873174454563
chr15	47883335	3.5105408071	56.688251249311
chr15	47883352	3.5131290354	56.6883109725046
chr15	47883619	3.5132275824	56.6892490042691
chr15	47884623	0.0430541947	56.6892922306806
chr15	47884990	0.0432890551	56.6893081177638
chr15	47885797	0.0601337887	56.6893566457313
chr15	47885899	0.218560455	56.6893789388977
chr15	47886049	1.4774557839	56.6896005572653
chr15	47886078	2.981481759	56.6896870202363
chr15	47886295	3.3319567945	56.6904100548607
chr15	47886402	6.0790300467	56.6910605110757
chr15	47886708	4.0952802363	56.692313666828
chr15	47886770	3.7608957226	56.6925468423628
chr15	47887272	0.6685098339	56.6928824342994
chr15	47887635	0.5161388419	56.693069792699
chr15	47887700	0.3613191091	56.6930932784411
chr15	47888559	0.3619944251	56.6934042316523
chr15	47888738	0.361936819	56.6934690183429
chr15	47890556	0.3626795891	56.6941283698359
chr15	47890798	0.365149393	56.694216735989
chr15	47891555	0.3656993165	56.6944935703716
chr15	47892120	0.3699916982	56.6947026156811
chr15	47894911	0.3710635903	56.6957382541616
chr15	47895400	0.3724819098	56.6959203978155
chr15	47895481	0.3752969926	56.6959507968719
chr15	47896091	0.3862175469	56.6961863895755
chr15	47897691	0.3735869318	56.6967841286664
chr15	47899154	0.3754581046	56.6973334238734
chr15	47899501	0.3873856392	56.6974678466902
chr15	47900010	0.5032407348	56.6977239962242
chr15	47900089	0.6325320862	56.697773966259
chr15	47900368	0.7782283251	56.6979910919617
chr15	47900474	0.7500119773	56.6980705932313
chr15	47901316	0.7500119766	56.6987021033156
chr15	47901520	0.3068015471	56.6987646908312
chr15	47905294	0.306594763	56.6999217794668
chr15	47905626	0.307269909	56.7000237930766
chr15	47907448	0.3285058065	56.700622330656
chr15	47907964	0.3545082391	56.7008052569074
chr15	47908159	0.3545372985	56.7008743916806
chr15	47909911	0.3544481339	56.7014953848112
chr15	47909921	0.46795532	56.7015000643644
chr15	47910776	0.4451882757	56.7018807003401
chr15	47911575	0.3440186467	56.7021555712388
chr15	47911816	0.3447560104	56.7022386574373
chr15	47912079	0.3367690992	56.7023272277104
chr15	47912446	0.3299405976	56.7024483159097
chr15	47912732	0.3268586143	56.7025417974734
chr15	47914071	4.9293573665	56.7091422069872
chr15	47915269	4.9261250628	56.7150437048124
chr15	47916337	38.7052299516	56.7563808904007
chr15	47916671	38.7071019617	56.7693090624559
chr15	47916796	38.8006028415	56.7741591378111
chr15	47916992	39.3977431704	56.7818810954725
chr15	47917521	39.3977431703	56.8027225016096
chr15	47917860	39.3954192254	56.816077548727
chr15	47918157	5.5244134047	56.8177182995082
chr15	47919513	5.5276584178	56.8252138043227
chr15	47919738	3.7228092511	56.8260514364042
chr15	47921285	2.8064451884	56.8303930071106
chr15	47921780	2.7612410202	56.8317598214156
chr15	47922719	2.773904392	56.8343645176397
chr15	47923061	2.8228924763	56.8353299468666
chr15	47924352	2.9838792085	56.8391821349248
chr15	47924699	3.0958155885	56.840256382934
chr15	47925025	2.9025724291	56.8412026215459
chr15	47925586	2.6870423387	56.8427100522979
chr15	47925808	2.4474422207	56.8432533844709
chr15	47926024	2.1793240759	56.8437241184713
chr15	47926214	1.8787561874	56.8440810821469
chr15	47927184	1.7712228235	56.8457991682857
chr15	47929635	0.998311268	56.8482460292036
chr15	47929826	0.5925573409	56.8483592076557
chr15	47930627	0.5896355546	56.8488315057349
chr15	47930661	0.5941378292	56.8488517064211
chr15	47930779	0.5979851593	56.8489222686699
chr15	47930801	0.5988265412	56.8489354428538
chr15	47931217	0.611104582	56.8491896623599
chr15	47932774	0.6223039825	56.8501585896607
chr15	47934965	0.6393003923	56.8515592968202
chr15	47937088	0.6405474139	56.8529191789799
chr15	47937403	0.9906672568	56.8532312391658
chr15	47937430	0.9950392523	56.8532581052256
chr15	47938334	1.0768938796	56.8542316172928
chr15	47938394	1.1537053233	56.8543008396122
chr15	47941532	1.7574145571	56.8598156064924
chr15	47944134	1.3823740992	56.8634125438985
chr15	47945622	1.360822017	56.8654374470598
chr15	47947456	0.9004554285	56.8670888823156
chr15	47948825	0.8439513745	56.8682442517473
chr15	47949984	0.8477077966	56.8692267450836
chr15	47952360	0.861430053	56.8712735028895
chr15	47954757	0.3893452516	56.8722067634576
chr15	47955274	0.104675971	56.8722608809346
chr15	47959356	0.1046377614	56.8726880122766
chr15	47959482	0.1045746294	56.8727011886799
chr15	47959621	0.1044947043	56.8727157134438
chr15	47959841	0.1044737714	56.8727386976735
chr15	47959924	0.1048208313	56.8727473978025
chr15	47959966	0.104820831	56.8727518002774
chr15	47961522	0.104817247	56.8729148959137
chr15	47961779	0.1048172471	56.8729418339462
chr15	47962478	0.1048172469	56.8730151012018
chr15	47962505	0.1073881369	56.8730180006815
chr15	47964038	0.1926440834	56.8733133240614
chr15	47964119	0.2692937544	56.8733351368555
chr15	47964838	0.3171496106	56.8735631674255
chr15	47965356	1.0442126983	56.8741040696032
chr15	47966194	0.2202973994	56.8742886788239
chr15	47966726	0.1357890472	56.874360918597
chr15	47966967	0.1325859764	56.8743928718173
chr15	47967000	0.1297420482	56.8743971533049
chr15	47967329	0.1155063702	56.8744351549007
chr15	47967522	0.1099189264	56.8744563692535
chr15	47967662	0.1075569758	56.8744714272301
chr15	47967724	0.1045563741	56.8744779097253
chr15	47968135	0.1039256521	56.8745206231683
chr15	47968716	0.1041252028	56.8745811199111
chr15	47969222	0.105357013	56.8746344305597
chr15	47969523	0.1070865196	56.8746666636021
chr15	47970273	0.1178887047	56.8747550801306
chr15	47972298	0.08828145	56.8749338500668
chr15	47972634	0.030849545	56.8749442155139
chr15	47975329	0.0248115936	56.8750110827587
chr15	47975650	0.0214325894	56.8750179626199
chr15	47976076	0.0214355892	56.8750270941809
chr15	47976289	0.0178393484	56.8750308939621
chr15	47976564	0.0147226949	56.8750349427032
chr15	47976606	0.0147234643	56.8750355610887
chr15	47978142	0.0336854983	56.8750873020141
chr15	47978412	0.0737891081	56.8751072250733
chr15	47981224	0.8975515383	56.8776311399989
chr15	47981933	0.8655294149	56.8782448003541
chr15	47982059	0.027930435	56.8782483195889
chr15	47982518	0.0265892993	56.8782605240773
chr15	47982650	0.0240518644	56.8782636989234
chr15	47986131	0.0246543902	56.8783495208557
chr15	47986770	0.0324536681	56.8783702587496
chr15	47987239	0.0948595992	56.8784147479016
chr15	47988014	0.1668561937	56.8785440614517
chr15	47990031	0.2507429792	56.8790498100407
chr15	47990289	0.3120237302	56.8791303121631
chr15	47990939	0.1676585005	56.8792392901884
chr15	47994157	0.1762838293	56.8798065715511
chr15	47995604	0.2418283622	56.8801564971912
chr15	47996785	0.2969120754	56.8805071503522
chr15	47997639	0.3093030957	56.8807712951959
chr15	47999086	0.3117439318	56.8812223886652
chr15	47999202	0.3104627621	56.8812584023456
chr15	47999211	0.3104627666	56.8812611965105
chr15	47999368	0.3074570529	56.8813094672678
chr15	48000066	0.2810323408	56.8815056278417
chr15	48001252	0.2813045753	56.881839255068
chr15	48001478	0.2814595978	56.8819028649371
chr15	48002108	0.2822428357	56.8820806779236
chr15	48002857	0.2938197295	56.882300748901
chr15	48002909	0.3045242114	56.88231658416
chr15	48003574	0.3073627865	56.882520980413
chr15	48004307	0.3031144435	56.8827431633001
chr15	48004327	0.3003383	56.8827491700661
chr15	48004484	0.297757563	56.8827959180035
chr15	48004562	0.29494925	56.882818924045
chr15	48006052	0.7873067267	56.8839920110678
chr15	48006124	1.5702366889	56.8841050681094
chr15	48006693	1.6617766154	56.8850506190036
chr15	48007454	1.8800157865	56.8864813110171
chr15	48007981	1.6910248697	56.8873724811234
chr15	48008286	32.148807377	56.8971778673734
chr15	48009713	32.144572373	56.9430481721496
chr15	48009867	0.6973633415	56.9431555661042
chr15	48010882	6.8336333228	56.9500917039268
chr15	48011871	6.0519308416	56.9560770635292
chr15	48011913	4.0689501383	56.956247959435
chr15	48014387	1.7366639198	56.9605444659726
chr15	48014447	0.27582812	56.9605610156598
chr15	48016041	0.2758936646	56.9610007901612
chr15	48017250	0.2784605622	56.9613374489809
chr15	48018144	0.1899016003	56.9615072210116
chr15	48019147	0.3815946768	56.9618899604724
chr15	48019213	0.4683487333	56.9619208714888
chr15	48021189	0.394894889	56.9627011837894
chr15	48021976	0.3247724295	56.9629567796914
chr15	48022330	0.0363124506	56.9629696342989
chr15	48023739	0.0352493148	56.9630193005834
chr15	48026070	0.0747406839	56.9631935211176
chr15	48027536	0.1911212157	56.9634737048198
chr15	48027679	0.4300121315	56.9635351965546
chr15	48027774	0.58521896	56.9635907923558
chr15	48028549	0.2294380092	56.9637686068129
chr15	48028591	0.021882926	56.9637695258958
