Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr19	18271793	0.9032428465	43.2905585539683
chr19	18272483	0.9094414726	43.2911860685844
chr19	18272984	0.9030968092	43.2916385200858
chr19	18274140	0.8312155253	43.2925994052331
chr19	18274404	0.768999522	43.2928024211069
chr19	18275253	0.7114630941	43.2934064532738
chr19	18275824	0.4327035981	43.2936535270283
chr19	18275988	0.2123856756	43.2936883582791
chr19	18277573	0.2094008788	43.294020258672
chr19	18277611	0.2078578	43.2940281572684
chr19	18278325	0.2071205857	43.2941760413666
chr19	18278810	0.2070627105	43.2942764667812
chr19	18282872	0.2072626035	43.2951183674767
chr19	18284727	0.207370066	43.2955030389491
chr19	18287525	0.2074505775	43.2960834856649
chr19	18287818	0.2074884601	43.2961442797837
chr19	18291307	0.207455341	43.2968680914685
chr19	18293338	0.2085328768	43.2972916217412
chr19	18294541	2.4410822172	43.3002282436485
chr19	18296833	19.1033804989	43.344013191752
chr19	18297412	23.531306304	43.357637818102
chr19	18300992	8.028837272	43.3863810555357
chr19	18306120	5.9492448816	43.4168887832886
chr19	18306162	0.5506841334	43.4169119120222
chr19	18306568	0.5338444818	43.4171286528818
chr19	18307234	0.5341208952	43.417484377398
chr19	18307476	0.5300520223	43.4176126499874
chr19	18307618	0.5247557352	43.4176871653018
chr19	18308851	0.5214217404	43.4183300783077
chr19	18309894	0.5171713416	43.418869488017
chr19	18309924	0.5107622099	43.4188848108833
chr19	18310880	0.5091044964	43.4193715147819
chr19	18311554	0.5065012877	43.4197128966498
chr19	18311821	0.5043793566	43.419847565938
chr19	18312592	0.5034324433	43.4202357123518
chr19	18316140	0.5034893779	43.4220220926646
chr19	18322119	0.5419621986	43.42526248465
chr19	18322365	0.5809978785	43.4254054101281
chr19	18322415	0.6168634759	43.4254362533019
chr19	18322438	0.6501267785	43.4254512062178
chr19	18323569	0.7195486727	43.4262650157666
chr19	18328573	0.7293131959	43.4299144989989
chr19	18330132	0.7265046297	43.4310471197166
chr19	18336741	0.785105742	43.4362358835655
chr19	18337295	0.8324733105	43.4366970737795
chr19	18338428	0.7399114252	43.4375353934242
chr19	18339903	0.7399344551	43.4386267967455
chr19	18340851	0.2802831761	43.4388925051964
chr19	18341313	0.2804620974	43.4390220786854
chr19	18342314	0.2632934136	43.4392856353924
chr19	18344015	0.2706023217	43.4397459299416
chr19	18344372	0.2697609398	43.4398422345971
chr19	18344869	0.2747166773	43.4399787687857
chr19	18344893	0.2783188873	43.439985448439
chr19	18345466	0.2788335279	43.4401452200505
chr19	18346153	0.2874131157	43.440342672861
chr19	18346235	0.3029176061	43.4403675121047
chr19	18348296	2.121206864	43.4447393194514
chr19	18349137	2.1722377584	43.4465661714062
chr19	18350648	2.1666256446	43.4498399427552
chr19	18350706	2.1563735501	43.4499650124211
chr19	18352403	0.2694567459	43.4504222805189
chr19	18352908	0.2638813683	43.4505555406099
chr19	18355813	0.263941801	43.4513222915418
chr19	18357076	0.2639210977	43.4516556238882
chr19	18359337	0.2631840114	43.452250682938
chr19	18362970	15.7401954094	43.5094348128603
chr19	18363732	16.0385076262	43.5216561556715
chr19	18363777	16.232617571	43.5223866234622
chr19	18363895	16.2391947382	43.5243028484413
chr19	18364865	16.2290634586	43.5400450399961
chr19	18365901	4.8455660316	43.5450650464048
chr19	18366207	4.7381357088	43.5465149159317
chr19	18368837	4.6944817262	43.5588614028716
chr19	18369361	3.7177771935	43.560809518121
chr19	18369799	1.5266692062	43.5614781992333
chr19	18371456	1.3029829517	43.5636372419842
chr19	18371494	1.1013622895	43.5636790937512
chr19	18371548	0.9514251371	43.5637304707086
chr19	18372658	0.9441911165	43.5647785228479
chr19	18374112	0.9486687005	43.5661578871385
chr19	18382485	0.8358873186	43.5731567716571
chr19	18383027	0.7880107799	43.5735838734998
chr19	18383113	0.7889512012	43.5736517233031
chr19	18385297	0.7964730024	43.5753912203403
chr19	18385685	0.8308961621	43.5757136080512
chr19	18386214	0.8300340446	43.5761526960608
chr19	18386327	0.8242843778	43.5762458401955
chr19	18386331	0.8121363511	43.5762490887409
chr19	18387093	0.8115296049	43.5768674742998
chr19	18388341	0.8113386	43.5778800248726
chr19	18388428	0.946492485	43.5779623697188
chr19	18388612	1.1322418082	43.5781707022115
chr19	18389005	1.4837412858	43.5787538125368
chr19	18389912	1.7115508811	43.580306189186
chr19	18390224	1.7112158176	43.5808400885211
chr19	18390225	1.599787403	43.5808416883085
chr19	18390295	1.4675923713	43.5809444197745
chr19	18391020	1.4664006814	43.5820075602685
chr19	18392025	6.4057265513	43.5884453154526
chr19	18392209	8.6598106255	43.5900387206077
chr19	18398078	9.4723701246	43.645632060869
chr19	18402122	6.011002199	43.6699405537618
chr19	18406808	3.9897221372	43.6886363916967
chr19	18406957	0.6266062564	43.6887297560289
chr19	18414294	3.7121462657	43.7159657731804
chr19	18414891	0.0694765347	43.7160072506716
chr19	18422832	0.0682765339	43.7165494346273
chr19	18427932	0.0636765521	43.7168741850431
chr19	18429834	0.0601521542	43.7169885944403
chr19	18434531	0.0566757478	43.7172548004278
chr19	18438739	0.0527389272	43.7174767258334
chr19	18439624	0.0473596033	43.7175186390823
chr19	18441329	0.0473596032	43.7175993872057
chr19	18444162	0.0471702293	43.7177330204653
chr19	18446847	0.0471326648	43.7178595716703
chr19	18446863	0.0471417247	43.7178603259379
chr19	18449472	0.0471417256	43.7179833187
chr19	18451814	0.0471417256	43.7180937246214
chr19	18456229	0.0471617505	43.7183019437498
chr19	18458141	0.0473287018	43.7183924362277
chr19	18458682	0.0475763715	43.7184181750447
chr19	18459023	0.0478922815	43.7184345063127
chr19	18459225	0.0487016649	43.718444344049
chr19	18460331	0.0521237158	43.7185019928787
chr19	18462024	0.4333573553	43.7192356668812
chr19	18462865	0.0850764654	43.7193072161886
chr19	18464640	0.0195969626	43.7193420007972
chr19	18465674	0.0059979117	43.7193482026379
chr19	18467063	0.0033394419	43.7193528411227
chr19	18469988	0.0028810597	43.7193612682224
chr19	18470204	0.0023792713	43.719361782145
chr19	18473971	0.0023792713	43.7193707448599
chr19	18475709	0.0026250403	43.71937530718
chr19	18475949	0.0278055162	43.7193819805039
chr19	18475981	0.0657248376	43.7193840836987
chr19	18476347	0.4224884612	43.7195387144755
chr19	18476362	0.4224884601	43.7195450518024
chr19	18477990	0.0382211947	43.7196072759074
chr19	18478235	0.012234211	43.7196102732891
chr19	18478278	0.0017842606	43.7196103500123
chr19	18478551	0.0017842604	43.7196108371154
chr19	18482743	0.0017842604	43.719618316735
chr19	18484026	0.0017842603	43.719620605941
chr19	18488947	0.0017842604	43.7196293862865
chr19	18488982	0.0017858056	43.7196294487897
chr19	18489148	0.0017858079	43.7196297452338
chr19	18489246	0.0017858081	43.719629920243
chr19	18493275	0.0019500266	43.7196377769002
chr19	18496970	0.0022026571	43.7196459157182
chr19	18500337	1.0506733271	43.7231835328105
chr19	18501011	4.9189080752	43.7264988768532
chr19	18501085	0.7977205703	43.7265579081754
chr19	18501447	0.9543921249	43.7269033981246
chr19	18501938	0.0077655128	43.7269072109914
chr19	18503107	0.0077509323	43.7269162718313
chr19	18503613	0.0077509322	43.726920193803
chr19	18503620	0.007750929	43.7269202480595
chr19	18504125	0.0077383337	43.726924155918
chr19	18504460	0.0077383334	43.7269267482597
chr19	18505589	0.0077347485	43.7269354807908
chr19	18506341	0.007672259	43.7269412503296
chr19	18507415	0.007672259	43.7269494903358
chr19	18508057	0.007669772	43.7269544143294
chr19	18508927	0.007673673	43.7269610904249
chr19	18511633	0.0076736729	43.7269818553837
chr19	18513523	0.0154329171	43.7270110235971
chr19	18513580	0.0154329158	43.7270119032733
chr19	18514154	0.5115462955	43.7273055308469
chr19	18515146	0.5115462956	43.7278129847721
chr19	18516257	0.0141852993	43.7278287446396
chr19	18517143	0.0141852993	43.7278413128148
chr19	18519020	0.0142800808	43.7278681165264
chr19	18520522	0.6457872142	43.7288380889222
chr19	18525344	1.2769569706	43.7349955754344
chr19	18526800	1.309604537	43.7369023596403
chr19	18527595	0.7944995704	43.7375339867988
chr19	18529763	0.7931377015	43.7392535093357
chr19	18536087	0.683060411	43.7435731833748
chr19	18536122	0.5679172056	43.743593060477
chr19	18536854	0.5593900832	43.7440025340179
chr19	18538050	0.5622203116	43.7446749495106
chr19	18539992	0.8869918393	43.7463974876625
chr19	18540306	1.1890797335	43.7467708586988
chr19	18541711	2.3572255716	43.7500827606269
chr19	18542034	2.5907706025	43.7509195795315
chr19	18544624	2.5956863677	43.7576424072239
chr19	18546057	2.6252174641	43.7614043438499
chr19	18563247	0.5421392682	43.7707237178703
chr19	18568345	0.545470469	43.7735045263212
chr19	18568569	0.548789008	43.773627455059
chr19	18569056	0.5547904386	43.7738976380026
chr19	18569668	0.5621844441	43.7742416948824
chr19	18571685	0.5774139315	43.7754063387822
chr19	18573753	0.5840069061	43.776614065064
chr19	18575154	0.643805964	43.7775160372196
chr19	18578037	0.7066319031	43.7795532569962
chr19	18578339	0.7196761162	43.7797705991833
chr19	18579020	0.734987442	43.7802711256313
chr19	18581132	0.8212427061	43.7820055902266
chr19	18584574	0.8568851831	43.7849549890268
chr19	18585174	0.9231579045	43.7855088837695
chr19	18585245	0.9871086817	43.7855789684859
chr19	18586968	0.9903231938	43.7872852953488
chr19	18588523	0.9922688253	43.7888282733721
chr19	18589237	0.9957486169	43.7895392378846
chr19	18590689	1.0001699088	43.7909914845922
chr19	18592267	1.0015606711	43.7925719473312
chr19	18595694	1.0180241198	43.7960607159897
chr19	18596238	1.0148299228	43.7966127834677
chr19	18597163	0.9225597065	43.7974661511962
chr19	18598958	0.7484336846	43.79880958966
chr19	18599725	0.5981354712	43.7992683595664
chr19	18600607	0.5497212867	43.7997532137413
chr19	18604393	0.5188652316	43.8017176375082
chr19	18605396	0.4904553543	43.8022095642286
chr19	18612515	0.5198386223	43.8059102953808
chr19	18613347	0.6713607913	43.8064688675592
chr19	18613505	0.7456943323	43.8065866872637
chr19	18613506	0.8311428985	43.8065875184066
chr19	18616046	0.366167689	43.8075175843367
chr19	18620848	0.361784916	43.8092548755033
chr19	18628687	0.3674285738	43.8121351480933
chr19	18629398	0.4044332513	43.812422700135
chr19	18629543	0.4587415282	43.8124892176566
chr19	18633478	3.1034925398	43.8247014608007
chr19	18635712	0.7168406751	43.8263028828689
chr19	18635783	0.4961921929	43.8263381125146
chr19	18636795	0.3952617692	43.826738117425
chr19	18638544	0.286900419	43.8272399062578
chr19	18638602	0.2869004189	43.8272565464821
chr19	18639870	0.1152319163	43.827402660552
chr19	18646498	0.1149277548	43.8281644017108
chr19	18647445	0.1142942318	43.8282726383483
chr19	18647764	0.112832111	43.8283086317917
chr19	18648469	0.112901126	43.8283882270855
chr19	18649757	0.1129507182	43.8285337076106
chr19	18650406	0.1125059855	43.8286067239952
chr19	18650466	0.1125693267	43.8286134781548
chr19	18654480	0.1143868951	43.8290726271517
chr19	18655090	0.1144605744	43.8291424481021
chr19	18658145	0.1146323153	43.8294926498254
chr19	18659309	0.1170069321	43.8296288458944
chr19	18659966	0.118725407	43.8297068484868
chr19	18660269	0.1189060244	43.8297428770122
chr19	18664267	0.131095715	43.8302669976807
chr19	18666857	0.1268851196	43.8305956301405
chr19	18669959	0.1257764956	43.8309857888299
chr19	18669989	0.1250293134	43.8309895397093
chr19	18670107	0.1238461847	43.8310041535591
chr19	18670383	0.1227272685	43.8310380262852
chr19	18671567	0.1222597955	43.8311827818831
chr19	18673891	0.1222733437	43.8314669451338
chr19	18675121	0.1221209217	43.8316171538675
chr19	18682479	0.1221292369	43.8325157807926
chr19	18684768	0.1221292369	43.8327953346159
chr19	18690049	0.9345459064	43.8377306715476
chr19	18698105	0.9350663168	43.8452635657957
chr19	18698144	0.935061177	43.8453000331816
chr19	18698884	0.9300934943	43.8459883023674
chr19	18699985	0.8618321282	43.8469371795405
chr19	18700024	0.7786868976	43.8469675483295
chr19	18700066	0.6936530404	43.8469966817572
chr19	18700244	0.6026771978	43.8471039582984
chr19	18700302	0.4699102086	43.8471312130905
chr19	18703367	0.0551081223	43.8473001194853
chr19	18706144	0.0517155398	43.8474437335393
chr19	18707093	0.0489737001	43.8474902095807
chr19	18709498	0.0488582253	43.8476077136126
chr19	18710214	0.0488500538	43.8476426902511
chr19	18710354	0.0488133057	43.8476495241139
chr19	18716165	0.0489356219	43.8479338890128
chr19	18718719	0.0528152711	43.8480687792151
chr19	18718923	0.0581214824	43.8480806359975
chr19	18719894	0.0763364229	43.8481547586641
chr19	18723314	1.7433431298	43.854116992168
chr19	18725931	1.5920152905	43.8582832961833
chr19	18730347	0.6196953179	43.8610198707071
chr19	18732498	0.6197986385	43.8623530575785
chr19	18733554	0.5687257811	43.8629536320034
chr19	18736055	0.3223285327	43.8637597756637
chr19	18736798	0.2709925484	43.8639611231272
chr19	18736927	0.2404942093	43.8639921468802
chr19	18742743	0.2441006114	43.8654118360361
chr19	18748870	0.2623978771	43.8670195478291
chr19	18750109	0.2746677504	43.8673598611718
chr19	18753740	0.274562756	43.8683567985388
chr19	18753797	0.2744266	43.868372440855
chr19	18756751	0.2753221738	43.8691857425564
chr19	18762107	0.2769304867	43.8706689822431
chr19	18764574	0.2669458271	43.8713275375986
chr19	18764758	0.2513423706	43.8713737845948
chr19	18766914	0.2295517568	43.8718686981825
chr19	18770287	0.2251651728	43.8726281803103
chr19	18772783	0.3057595212	43.8733913560752
chr19	18772973	0.3772427837	43.8734630322041
chr19	18773946	0.3764580899	43.8738293259256
chr19	18776867	0.4351745825	43.8751004708811
chr19	18778892	0.432658468	43.8759766042788
chr19	18781918	0.4343776296	43.8772910309859
chr19	18782426	0.4379053134	43.8775134868851
chr19	18784322	0.7224791277	43.8788833073112
chr19	18784457	1.020793417	43.8790211144225
chr19	18787186	1.4194481922	43.882894788539
chr19	18789703	1.6106418371	43.886948774043
chr19	18791783	2.1920975983	43.8915083370475
chr19	18792686	4.0919473569	43.8952033655108
chr19	18794212	4.0959321919	43.9014537580357
chr19	18795725	2.0310256797	43.9045266998891
chr19	18800605	2.0327096264	43.914446322866
chr19	18803736	2.0332686285	43.9208124869418
chr19	18805179	2.0510483138	43.9237721496586
chr19	18807571	2.0533382056	43.9286837346464
chr19	18809135	2.0546778909	43.9318972508678
chr19	18811635	2.0468991911	43.9370144988455
chr19	18812482	2.0480174902	43.9387491696597
chr19	18815877	2.113924916	43.9459259447495
chr19	18817671	7.7043746171	43.9597475928126
chr19	18817826	7.686080909	43.9609389353535
chr19	18823992	0.1664688317	43.9619653821698
chr19	18829145	0.1658888082	43.9628202071984
chr19	18833216	0.1659092494	43.9634956237527
chr19	18839836	0.1659051205	43.9645939156505
chr19	18841717	0.1659933531	43.9649061491476
chr19	18847122	0.1662649042	43.9658048109548
chr19	18848287	0.1662926615	43.9659985419055
chr19	18848400	0.1662777646	43.9660173312929
chr19	18849469	0.1664008555	43.9661952138074
chr19	18851252	0.1672506178	43.9664934216589
chr19	18853633	0.169816592	43.9668977549645
chr19	18853701	0.1700815529	43.9669093205101
chr19	18854245	0.1703681713	43.9670020007953
chr19	18858780	0.2061764425	43.9679370109621
chr19	18859548	0.244523397	43.968124804931
chr19	18860356	0.2510770345	43.9683276751749
chr19	18861199	0.2781219011	43.9685621319375
chr19	18862428	0.2987073874	43.9689292433166
chr19	18863250	0.3105651139	43.9691845278402
chr19	18863391	0.3407041546	43.969232567126
chr19	18874034	0.4239384241	43.9737445437737
chr19	18877857	0.4348580381	43.9754070060533
chr19	18878461	0.4353260765	43.9756699430035
chr19	18878511	0.441381268	43.9756920120669
chr19	18879050	0.4463096451	43.9759325729656
chr19	18883829	0.4540019542	43.9781022483047
chr19	18887182	0.4541679628	43.979625073484
chr19	18889343	0.4599548626	43.9806190359421
chr19	18898661	0.4178508741	43.9845125703869
chr19	18900435	0.4048989752	43.9852308611689
chr19	18905299	0.3996350174	43.9871746858936
chr19	18907053	0.3976633041	43.987872187329
chr19	18911161	0.3970375093	43.9895032174172
chr19	18911395	0.3966391829	43.989596030986
chr19	18913044	0.3963603359	43.9902496291799
chr19	18919762	0.4073171085	43.9929859855148
chr19	18920278	0.412877164	43.9931990301314
chr19	18920724	0.4247458327	43.9933884667728
chr19	18921828	0.4396686342	43.9938738609449
chr19	18921871	0.4692382163	43.9938940381882
chr19	18922280	0.605324509	43.9941416159124
chr19	18922578	0.8665432336	43.994399845796
chr19	18923202	1.3527114596	43.9952439377468
chr19	18923749	1.569386817	43.9961023923357
chr19	18924137	1.6278247917	43.9967339883549
chr19	18924545	1.3722909446	43.9972938830603
chr19	18926062	1.1291023164	43.9990067312743
chr19	18926244	1.0039478236	43.9991894497782
chr19	18928010	1.0929084096	44.0011195260296
chr19	18928489	1.6853249299	44.001926796671
chr19	18928681	3.4035870422	44.0025802853831
chr19	18928889	3.5984255938	44.0033287579066
chr19	18929056	3.6028975203	44.0039304417925
chr19	18931799	3.5015690568	44.0135352457153
chr19	18933254	3.495963014	44.0186218719007
chr19	18934193	3.4871876331	44.0218963410882
chr19	18938389	11.6162728594	44.0706382220062
chr19	18940148	11.669020225	44.091164028582
chr19	18943911	11.6692603796	44.1350754553904
chr19	18948676	11.6636577518	44.1906527845777
chr19	18956504	11.4609808441	44.2803693426254
chr19	18965675	8.2912193604	44.3564081153796
chr19	18966100	7.9314017501	44.3597789611234
chr19	18966576	0.2965486914	44.3599201183005
chr19	18967491	0.2831038958	44.3601791583652
chr19	18967598	0.2770149467	44.3602087989645
chr19	18967783	0.2751073162	44.360259693818
chr19	18968584	0.276069469	44.3604808254627
chr19	18970892	0.7096018679	44.3621185865739
chr19	18972294	1.3476037168	44.3640079269849
chr19	18978172	1.6669901378	44.3738064950149
chr19	18982571	1.5301602905	44.3805376701328
chr19	18982810	5.3195148862	44.3818090341906
chr19	18983417	6.9457996165	44.3860251345578
chr19	18984382	6.9503202377	44.3927321935872
chr19	18985697	6.9349852659	44.4018516992119
chr19	18988084	0.5801181808	44.4032364413095
chr19	18988775	0.5795372298	44.4036369015353
chr19	18989213	0.6015348384	44.4039003737945
chr19	18989269	0.57428195	44.4039325335837
chr19	18989306	0.5307189136	44.4039521701835
chr19	18989339	0.4920442182	44.4039684076427
chr19	18989349	0.4625780498	44.4039730334232
chr19	18989517	0.4621692185	44.4040506778519
chr19	18989681	0.462081386	44.4041264591992
chr19	18989867	0.4846704715	44.4042166079069
chr19	18989978	0.5230601505	44.4042746675836
chr19	18990264	0.5230430528	44.4044242578967
chr19	18990409	0.5230430524	44.4045000991393
chr19	18991781	0.0027463362	44.4045038671126
chr19	18992990	0.0027463361	44.404507187433
chr19	18993177	0.002169962	44.4045075932159
chr19	18994640	0.0021699617	44.4045107678699
chr19	18994964	0.0021699614	44.4045114709374
chr19	18998736	0.0021684279	44.4045196502475
chr19	19001956	0.0021684279	44.4045266325853
chr19	19003106	0.0021684279	44.4045291262774
chr19	19003433	0.0021684278	44.4045298353533
chr19	19004124	0.0021684279	44.404531333737
chr19	19004193	0.0021684275	44.4045314833585
chr19	19004942	0.0021677597	44.4045331070105
chr19	19005042	0.002167759	44.4045333237864
chr19	19006786	0.0021677596	44.4045371043592
chr19	19007124	0.0021677595	44.4045378370619
chr19	19008809	0.0021677596	44.4045414897369
chr19	19009500	0.0021677595	44.4045429876587
chr19	19009572	0.0021677597	44.4045431437374
chr19	19010247	0.0021677597	44.4045446069752
chr19	19013241	0.0021677596	44.4045510972474
chr19	19013437	0.0021677597	44.4045515221283
chr19	19016104	0.0021692695	44.40455730757
chr19	19016161	0.0021696139	44.404557431238
chr19	19022354	0.0102863252	44.40462113445
chr19	19022963	0.7392716883	44.4050713509082
chr19	19024510	3.528688538	44.4105302320765
chr19	19024693	0.0031508825	44.410530808688
chr19	19025732	0.002722686	44.4105336375588
chr19	19028242	0.0027226861	44.4105404715009
chr19	19034384	0.0027226861	44.4105571942389
chr19	19034581	0.0027226863	44.4105577306081
chr19	19035941	0.0027226861	44.4105614334612
chr19	19040883	0.0027956812	44.4105752497177
chr19	19043270	0.003274661	44.4105830663335
chr19	19044736	0.0047765452	44.4105900687488
chr19	19047391	0.0055170784	44.4106047165919
chr19	19051248	0.0063416893	44.4106291764875
chr19	19052611	0.0126321487	44.4106463941062
chr19	19053418	0.1559190348	44.4107722207673
chr19	19057189	0.0261019311	44.4108706511495
chr19	19062609	0.0348567842	44.4110595749199
chr19	19063414	0.1627121893	44.4111905582323
chr19	19063428	0.3070474359	44.4111948568964
chr19	19064943	0.3076650657	44.4116609694709
chr19	19065024	0.3082788173	44.4116859400551
chr19	19067184	0.033092926	44.4117574207753
chr19	19069139	0.0332898938	44.4118225025176
chr19	19070907	0.0294551817	44.4118745792789
chr19	19074616	0.0291898915	44.4119828445865
chr19	19074829	0.0291889399	44.4119890618307
chr19	19075896	0.0286551819	44.4120196369098
chr19	19076766	0.0279335928	44.4120439391355
chr19	19078507	0.0273136542	44.4120914922074
chr19	19079913	0.0269147494	44.412129334345
chr19	19080097	0.0262914386	44.4121341719697
chr19	19083143	0.0262265396	44.4122140580094
chr19	19084534	0.0262328348	44.4122505478826
chr19	19091541	0.0262328348	44.412434361356
chr19	19092900	0.0262352758	44.4124700150958
chr19	19096419	0.0263075463	44.4125625913512
chr19	19096591	0.0264664256	44.4125671435764
chr19	19097431	0.0267624913	44.4125896240691
chr19	19098636	0.0412557256	44.4126393372185
chr19	19099142	0.0651192138	44.4126722875407
chr19	19100050	0.0641998883	44.4127305810393
chr19	19100429	0.0274983393	44.4127410029099
chr19	19101489	0.0261791476	44.4127687528064
chr19	19104322	0.0261747919	44.4128429059918
chr19	19106088	0.0261686199	44.4128891197746
chr19	19107681	1.1122166453	44.4146608808905
chr19	19108711	0.0331012349	44.4146949751624
chr19	19111037	0.0331082674	44.4147719849923
chr19	19111261	0.0447652621	44.414782012411
chr19	19112666	0.568423282	44.4155806471222
chr19	19117327	1.0338254766	44.4203993076686
chr19	19118442	1.0391920564	44.4215580068115
chr19	19119673	0.6076794973	44.4223060602727
chr19	19120395	0.593785287	44.4227347732499
chr19	19120523	0.5947607977	44.422810902632
chr19	19122015	0.6681837968	44.4238078328568
chr19	19123617	0.7005213946	44.424930068131
chr19	19126355	0.6876320416	44.4268128046609
chr19	19127645	0.5848253988	44.4275672294253
chr19	19130786	0.6030788795	44.4294615001858
chr19	19132366	1.0878472334	44.4311802988146
chr19	19134702	1.0875772178	44.4337208791954
chr19	19134962	1.0879604562	44.434003748914
chr19	19137271	1.1997604451	44.4367739957817
chr19	19137298	1.3102479296	44.4368093724758
chr19	19138429	1.1600271258	44.4381213631551
chr19	19138570	1.1746250844	44.438286985292
chr19	19138918	1.4889146609	44.438805127594
chr19	19139336	10.8931402407	44.4433584602146
chr19	19142388	5.2306981054	44.4593225508322
chr19	19142521	5.2506162722	44.4600208827964
chr19	19143362	4.3255707069	44.4636586877609
chr19	19143703	4.3268142079	44.4651341314058
chr19	19146061	4.5729385442	44.475917120493
chr19	19147576	6.2749434934	44.4854236598855
chr19	19149657	11.2407042013	44.5088155653284
chr19	19151491	0.3995531782	44.5095483458573
chr19	19156039	0.3993893283	44.5113647685224
chr19	19157101	0.3995277145	44.5117890669552
chr19	19157181	0.3999854649	44.5118210657924
chr19	19160689	0.400095099	44.5132245993997
chr19	19161382	0.4000984524	44.5135018676272
chr19	19164926	0.3995254561	44.5149177858437
chr19	19165475	0.3980257295	44.5151363019692
chr19	19165550	0.3966878267	44.5151660535562
chr19	19170863	0.2083653161	44.5162730984806
chr19	19175268	0.1866707495	44.5170953831322
chr19	19176355	0.1774990469	44.5172883245962
chr19	19176993	0.1745287497	44.5173996739385
chr19	19177092	0.1723539919	44.5174167369837
chr19	19177119	0.1697973557	44.5174213215123
chr19	19178044	0.1696365101	44.5175782352841
chr19	19178151	0.1693201159	44.5175963525365
chr19	19179021	0.1695321816	44.5177438455345
chr19	19179306	0.1695667165	44.5177921720487
chr19	19180186	0.1696877633	44.5179414972804
chr19	19180352	0.169962932	44.5179697111271
chr19	19181596	0.1697674054	44.5181809017794
chr19	19181865	0.1706885599	44.518226817002
chr19	19182194	0.170702982	44.5182829782831
chr19	19185066	8.0309276312	44.5413478024399
chr19	19189152	1.4511786936	44.5472773185819
chr19	19190377	1.4519194334	44.5490559198878
chr19	19192993	1.4030721934	44.5527263567458
chr19	19194156	1.3767149326	44.5543274762124
chr19	19199718	1.3745945776	44.561972971253
chr19	19202777	1.374631321	44.5661779684639
chr19	19207349	1.3604323388	44.5723978651169
chr19	19208675	1.3296622368	44.5741609972429
chr19	19213634	1.1388293573	44.5798084520258
chr19	19219115	0.8705874511	44.5845801418453
chr19	19219348	0.8712575133	44.5847831448459
chr19	19224274	1.8373053649	44.5938337110734
chr19	19225799	2.9073859008	44.5982674745722
chr19	19228476	2.9070147588	44.6060495530815
chr19	19228837	0.1823790493	44.6061153919183
chr19	19230351	0.1708515836	44.6063740612159
chr19	19230637	0.1608386129	44.6064200610592
chr19	19232102	0.1598537977	44.6066542468728
chr19	19233770	0.158912722	44.6069193132931
chr19	19234547	0.1581458496	44.6070421926182
chr19	19234690	0.1573243699	44.6070646900031
chr19	19238138	0.1572985355	44.6076070553535
chr19	19240544	0.1587656633	44.6079890455394
chr19	19240847	0.1652507439	44.6080391165148
chr19	19241842	3.4155962262	44.6114376347599
chr19	19241909	3.4664012731	44.6116698836452
chr19	19244128	3.33291269	44.6190656169043
chr19	19244291	0.4268965515	44.6191352010422
chr19	19247863	0.4868435916	44.6208742063514
chr19	19247928	0.4867993923	44.6209058483119
chr19	19248691	0.0276010775	44.620926907934
chr19	19250926	0.0168073989	44.6209644724705
chr19	19252821	0.0168118214	44.6209963308721
chr19	19253003	0.0168672555	44.6209994007126
chr19	19253510	0.0169482966	44.621007993499
chr19	19254591	0.0205266796	44.6210301828396
chr19	19255598	0.0934805546	44.6211243177581
chr19	19255834	0.1981362919	44.621171077923
chr19	19260108	0.1986859788	44.6220202617964
chr19	19262880	0.1400459935	44.6224084692903
chr19	19263252	0.0771100575	44.6224371542317
chr19	19263259	0.0142141861	44.622437253731
chr19	19267862	0.311705563	44.6238720344375
chr19	19270906	0.1575535599	44.6243516274738
chr19	19270946	0.0118140425	44.6243521000355
chr19	19274602	0.0118096008	44.624395275936
chr19	19276376	0.0118542938	44.6244163054532
chr19	19276547	0.0119149392	44.6244183429078
chr19	19276934	0.0119227039	44.6244229569942
chr19	19277637	0.0119227038	44.624431338655
chr19	19277811	0.0119227035	44.6244334132054
chr19	19278079	0.0118229802	44.6244365817641
chr19	19279940	0.0108227061	44.6244567228201
chr19	19280236	0.0093653088	44.6244594949515
chr19	19280593	0.0126043821	44.6244639947159
chr19	19281029	0.0123263713	44.6244693690138
chr19	19281042	0.0293443688	44.6244697504906
chr19	19281592	0.1411973762	44.6245474090475
chr19	19285855	0.1411092369	44.6251489577244
chr19	19286670	0.0032065146	44.6251515710338
chr19	19294671	0.0031696811	44.6251769316523
chr19	19296909	0.1154785807	44.6254353727159
chr19	19297355	0.1154785807	44.6254868761629
chr19	19302283	0.1154785807	44.6260559546086
chr19	19303138	0.0025226871	44.6260581115061
chr19	19305236	0.1787887627	44.6264332103302
chr19	19310409	0.1787887627	44.6273580845997
chr19	19311378	0.0010839416	44.6273591349391
chr19	19315372	0.0010839416	44.6273634642018
chr19	19316767	0.0010839416	44.6273649763004
chr19	19316814	0.0010839405	44.6273650272456
chr19	19317996	0.0010839416	44.6273663084646
chr19	19320671	0.0010839416	44.6273692080084
chr19	19321413	0.0010839415	44.627370012293
chr19	19323541	0.0010839416	44.6273723189208
chr19	19324871	0.0010839416	44.6273737605631
chr19	19329619	0.0010839416	44.6273789071178
chr19	19332525	0.0010839416	44.6273820570521
chr19	19332657	0.0010839417	44.6273822001324
chr19	19333177	0.0010839415	44.627382763782
