Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr16	15671546	0.057532978	32.3781463068619
chr16	15672969	0.0576963785	32.3782284088085
chr16	15673995	0.0579243133	32.3782878391539
chr16	15674140	0.0582437993	32.3782962845048
chr16	15677001	0.0596869982	32.3784670490066
chr16	15677744	0.061597979	32.378512816305
chr16	15680925	0.0711250353	32.3787390650423
chr16	15682133	0.0806388784	32.3788364768074
chr16	15682658	0.0889336625	32.3788831669802
chr16	15683919	0.0921971793	32.3789994276233
chr16	15686510	0.0915357241	32.3792365966844
chr16	15687197	0.0903238648	32.3792986491795
chr16	15690133	0.090271072	32.3795636850469
chr16	15690446	0.0902492757	32.3795919330702
chr16	15694838	0.0905535197	32.3799896441287
chr16	15696750	0.0928803942	32.3801672314424
chr16	15698376	0.1009821847	32.3803314284747
chr16	15699758	0.1009821847	32.380470985854
chr16	15701819	0.1009821847	32.3806791101366
chr16	15702711	0.1161473913	32.3807827136096
chr16	15703571	0.1278316667	32.380892648843
chr16	15703986	0.127838273	32.3809457017263
chr16	15704353	0.1340133834	32.380994884638
chr16	15705670	0.1340084091	32.3811713737128
chr16	15706170	0.1382123416	32.3812404798836
chr16	15708477	0.1399195075	32.3815632741874
chr16	15712323	0.1392160319	32.3820986990461
chr16	15713820	0.1368928739	32.3823036276784
chr16	15716827	0.1355696906	32.3827112857381
chr16	15717166	0.1408754189	32.3827590425051
chr16	15717205	0.1471975025	32.3827647832077
chr16	15717805	0.1473295407	32.3828531809321
chr16	15718239	0.1499906122	32.3829182768578
chr16	15719909	0.1714838305	32.3832046548547
chr16	15720088	0.1931530849	32.3832392292569
chr16	15722289	0.1639417872	32.3836000651306
chr16	15723338	0.1471930499	32.3837544706399
chr16	15724284	0.1476420394	32.3838941400092
chr16	15724453	0.1490667456	32.3839193322892
chr16	15724796	0.1530641012	32.3839718332759
chr16	15724923	0.1586462244	32.3839919813464
chr16	15724985	0.1574310388	32.3840017420708
chr16	15725164	0.1569268045	32.3840298319688
chr16	15725198	0.1641803234	32.3840354140998
chr16	15725550	0.1723850949	32.3840960936532
chr16	15727006	0.1827463177	32.3843621722918
chr16	15728943	0.1827175188	32.3847160961257
chr16	15733289	0.1822479276	32.3855081456191
chr16	15735679	0.1822448144	32.3859437107255
chr16	15736878	0.1826268738	32.3861626803472
chr16	15737355	0.1837253577	32.3862503173428
chr16	15741309	0.1990611121	32.3870374049801
chr16	15741958	0.2281358336	32.3871854651361
chr16	15745177	0.3677751748	32.3883693334237
chr16	15747916	0.3790801733	32.3894076340184
chr16	15749584	0.3790888235	32.390039954176
chr16	15750042	0.2973756238	32.3901761522117
chr16	15751243	0.1951200099	32.3904104913436
chr16	15751369	0.1172633413	32.3904252665246
chr16	15753924	0.1178300581	32.390726322323
chr16	15755202	0.1178170545	32.3908768925186
chr16	15756347	0.1450204928	32.3910429409829
chr16	15759268	0.2861406002	32.3918787576761
chr16	15759739	0.8109971059	32.392260737313
chr16	15761627	0.8540874726	32.3938732544612
chr16	15761945	0.8539215582	32.3941448015167
chr16	15765422	0.7578818606	32.396779956746
chr16	15767385	0.7582599954	32.398268421117
chr16	15768693	0.4992861751	32.398921487434
chr16	15770185	0.5012308333	32.3996693238373
chr16	15770427	0.4433754769	32.3997766207027
chr16	15770487	0.4452292033	32.3998033344549
chr16	15770921	0.4226391908	32.3999867598637
chr16	15771332	0.415144609	32.400157384298
chr16	15771615	0.4101612527	32.4002734599325
chr16	15773707	0.7329779044	32.4018068497085
chr16	15774130	1.0210245426	32.40223874309
chr16	15775609	1.0477427734	32.4037883546519
chr16	15775668	1.0825663373	32.4038522260658
chr16	15775944	1.0251850225	32.404135177132
chr16	15776630	0.8433835978	32.4047137382801
chr16	15776878	0.7266517	32.4048939479017
chr16	15776891	0.6257779618	32.4049020830152
chr16	15776901	0.5169619797	32.404907252635
chr16	15777020	0.4702113597	32.4049632077868
chr16	15777711	0.4553808145	32.4052778759296
chr16	15778040	0.4058916796	32.4054114142922
chr16	15778216	0.3363117983	32.4054706051687
chr16	15778462	0.2995474532	32.4055442938422
chr16	15778648	0.2682856086	32.4055941949654
chr16	15778752	0.2526471932	32.4056204702735
chr16	15779736	0.2798816121	32.4058958737798
chr16	15781561	0.5734684552	32.4069424537105
chr16	15782614	0.605731107	32.4075802885662
chr16	15783217	0.7732373352	32.4080465506793
chr16	15783554	0.9439416347	32.4083646590102
chr16	15783798	1.0260968287	32.4086150266364
chr16	15784296	1.102831295	32.4091642366213
chr16	15784395	1.1908281475	32.4092821286079
chr16	15784602	1.1957470193	32.4095296482409
chr16	15785516	1.2100799609	32.4106356613252
chr16	15785601	1.2229551153	32.41073961251
chr16	15785903	1.2267886758	32.4111101026901
chr16	15786153	1.2357505216	32.4114190403205
chr16	15787934	1.2325904881	32.4136142839798
chr16	15788110	1.2264274245	32.4138301352065
chr16	15789352	2.0473301304	32.4163729192284
chr16	15789384	3.0778999625	32.4164714120272
chr16	15789444	4.7134889417	32.4167542213637
chr16	15789633	33.4825279169	32.42308241914
chr16	15792386	33.4917355683	32.5152851671596
chr16	15793091	1.397956663	32.516270726607
chr16	15794239	1.1750613265	32.5176196970098
chr16	15794273	0.9750362264	32.5176528482415
chr16	15794408	0.8839893578	32.5177721868048
chr16	15794459	0.8148744628	32.5178137454024
chr16	15794867	0.8227978632	32.5181494469306
chr16	15796160	0.8241751144	32.5192151053535
chr16	15797033	0.8253705936	32.5199356538817
chr16	15797423	0.8271956092	32.5202582601693
chr16	15798303	0.8303092851	32.5209889323402
chr16	15799584	0.851595444	32.522079826104
chr16	15800036	0.8516720856	32.5224647818867
chr16	15800511	0.8927707082	32.5228888479731
chr16	15803187	3.8177181947	32.5331050618621
chr16	15803610	3.8171457539	32.534719714516
chr16	15803673	3.8171408254	32.534960194388
chr16	15804150	3.8068971149	32.5367760843118
chr16	15805758	2.7059924408	32.5411273201566
chr16	15805997	0.928374172	32.5413492015837
chr16	15807939	0.935464353	32.5431658733573
chr16	15808105	0.9419109669	32.5433222305778
chr16	15809074	0.952127563	32.5442448421863
chr16	15810369	0.9547029871	32.5454811825546
chr16	15810875	0.9516372923	32.5459627110245
chr16	15811376	0.9497154186	32.5464385184492
chr16	15812273	0.907299692	32.5472523662729
chr16	15814626	0.907246381	32.5493871170074
chr16	15816193	0.907594801	32.5508093180606
chr16	15816393	0.906049672	32.550990527995
chr16	15816487	0.9065303096	32.5510757418441
chr16	15816503	0.9062460875	32.5510902417815
chr16	15816617	0.9046339043	32.5511933700466
chr16	15816682	0.900896237	32.551251928302
chr16	15816886	0.8966337064	32.5514348415781
chr16	15817149	0.883725989	32.5516672615132
chr16	15818957	0.8711291112	32.5532422629463
chr16	15819351	0.861250683	32.5535815957154
chr16	15819865	0.8554042163	32.5540212734826
chr16	15819919	0.8441781038	32.5540668591002
chr16	15819939	0.83029413	32.5540834649828
chr16	15821963	1.6513721279	32.5574258421697
chr16	15822001	2.6980392659	32.5575283676618
chr16	15822063	3.6556731387	32.5577550193964
chr16	15822091	3.6644133036	32.5578576229689
chr16	15822132	3.728255917	32.5580104814615
chr16	15822177	3.7487366222	32.5581791746095
chr16	15822185	3.7520905254	32.5582091913337
chr16	15822270	3.7923329517	32.5585315396346
chr16	15822584	3.7922400806	32.5597223030199
chr16	15823155	3.783567179	32.5618827198791
chr16	15823340	3.7734150546	32.5625808016642
chr16	15823464	3.7536428775	32.563046253381
chr16	15823981	3.7018636451	32.5649601168855
chr16	15825103	6.21240193	32.571930431851
chr16	15825677	15.8877142841	32.5810499798501
chr16	15825761	15.8919417952	32.5823849029609
chr16	15826645	15.9247588594	32.5964623897926
chr16	15827366	15.9085463135	32.6079324516846
chr16	15827818	16.0750032881	32.6151983531708
chr16	15828101	27.984223459	32.6231178884097
chr16	15828414	47.9152356281	32.6381153571613
chr16	15829370	47.954417531	32.6839597803209
chr16	15829478	47.9544175306	32.6891388574142
chr16	15831354	4.6031470505	32.697774361281
chr16	15832248	1.3138648575	32.6989489564636
chr16	15833734	1.3148260564	32.7009027879834
chr16	15834068	1.3171056228	32.7013427012614
chr16	15834167	1.3141296232	32.7014728000941
chr16	15834667	1.0174088294	32.7019815045088
chr16	15834749	0.7835875147	32.702045758685
chr16	15837513	0.7848803678	32.7042151680216
chr16	15839317	0.7886115928	32.705637823335
chr16	15839975	0.7890100837	32.7061569919701
chr16	15840000	0.789311984	32.7061767247697
chr16	15841755	0.7893330838	32.7075620043318
chr16	15845817	0.7342800325	32.7105446498238
chr16	15846448	0.6445915989	32.7109513871227
chr16	15847168	0.5319941008	32.7113344228753
chr16	15847727	0.5168590293	32.7116233470727
chr16	15850476	0.5179804	32.7130472751923
chr16	15851172	0.5209347487	32.7134098457774
chr16	15852921	0.1435312311	32.7136608819006
chr16	15854065	0.1204063129	32.7137986267226
chr16	15854308	0.1092775025	32.7138251811557
chr16	15854428	0.1027424908	32.7138375102546
chr16	15854502	0.0999211757	32.7138449044216
chr16	15854560	0.0963497708	32.7138504927083
chr16	15854682	0.0956899713	32.7138621668848
chr16	15854708	0.0964485654	32.7138646745475
chr16	15854775	0.1025519806	32.7138715455302
chr16	15854911	0.2580844522	32.7139066450157
chr16	15855044	1.6453827489	32.7141254809213
chr16	15855705	0.8707972402	32.7147010778971
chr16	15855790	1.1852524341	32.714801824354
chr16	15856790	1.1877810236	32.7159896053776
chr16	15856902	1.189961658	32.7161228810833
chr16	15857353	1.1922187359	32.7166605717332
chr16	15863567	0.3043576827	32.7185518503735
chr16	15865685	0.2943451377	32.7191752733751
chr16	15865836	0.2825195152	32.7192179338219
chr16	15866369	0.2744265979	32.7193642031986
chr16	15869644	0.2735119434	32.7202599548132
chr16	15869766	0.2727290819	32.7202932277612
chr16	15874385	0.2879397482	32.7216232214581
chr16	15878357	0.318938462	32.7228900450292
chr16	15879219	1.414494166	32.7241093390003
chr16	15879748	1.5018337316	32.7249038090443
chr16	15879771	1.4548531565	32.7249372706669
chr16	15879917	0.3967926822	32.7249952023985
chr16	15883875	0.4020190143	32.7265863936571
chr16	15885772	0.4033788188	32.7273516032764
chr16	15886390	0.4064792029	32.7276028074238
chr16	15886652	0.4159705626	32.7277117917112
chr16	15886800	0.4328136061	32.7277758481249
chr16	15886827	0.4455123259	32.7277878769577
chr16	15887510	0.3960544832	32.7280583821697
chr16	15888401	0.3954851887	32.7284107594728
chr16	15891791	0.4572911599	32.7299609765049
chr16	15894019	1.2146698618	32.732667260957
chr16	15897592	1.7618796911	32.7389624570933
chr16	15898681	1.6124277781	32.7407183909437
chr16	15899542	1.5692623546	32.742069525831
chr16	15900817	1.5678170525	32.7440684925729
chr16	15902668	4.0280667654	32.7515244441556
chr16	15902699	6.4751723969	32.7517251744999
chr16	15905015	6.5627198946	32.7669244337758
chr16	15907227	6.582072593	32.7814839783515
chr16	15909612	6.5818067204	32.7971815873796
chr16	15910207	6.5811003178	32.8010973420687
chr16	15911711	19.657295047	32.8306619138194
chr16	15916446	19.657295047	32.923739205867
chr16	15922989	19.657295047	33.0523568873595
chr16	15924732	19.658451942	33.0866215690944
chr16	15925776	19.658451942	33.1071449929218
chr16	15925907	19.658451942	33.1097202501262
chr16	15926331	19.6584519422	33.1180554337497
chr16	15931893	19.658451942	33.2273957434511
chr16	15933544	1.2846224247	33.2295166550742
chr16	15938949	1.2851614598	33.2364629527645
chr16	15939082	1.2840606662	33.2366337328331
chr16	15943404	1.2846185862	33.2421858543627
chr16	15945572	1.288195796	33.2449786628484
chr16	15946682	1.3015005076	33.2464233284118
chr16	15947911	1.3507095116	33.2480833504015
chr16	15949317	1.3506715786	33.249982394641
chr16	15952400	1.7321158489	33.2553225078032
chr16	15954300	1.7318711173	33.2586130629261
chr16	15954663	2.3629819727	33.2594708253822
chr16	15954730	2.8894951179	33.2596644215551
chr16	15955776	2.8436708563	33.2626389012708
chr16	15958062	1.1480370037	33.2652633138612
chr16	15959116	1.1753903633	33.2665021753041
chr16	15959872	2.7357255869	33.2685703838478
chr16	15960793	14.9731572587	33.2823606616831
chr16	15960837	16.8852625887	33.283103613237
chr16	15960987	16.8482328013	33.2856308481572
chr16	15961225	5.1797742126	33.2868636344198
chr16	15963588	0.4102741909	33.2878331123329
chr16	15966537	0.4211480502	33.289075077933
chr16	15967024	0.4330668501	33.289285981489
chr16	15967058	0.4517689881	33.2893013416346
chr16	15967085	0.4703979778	33.28931404238
chr16	15967137	0.4935919096	33.2893397091593
chr16	15967156	0.4939993894	33.2893490951477
chr16	15967673	0.449862818	33.2895816742246
chr16	15968497	0.4508964224	33.2899532128767
chr16	15969461	0.4518587644	33.2903888047256
chr16	15969866	0.4447508047	33.2905689288015
chr16	15971459	0.4460853702	33.2912795427962
chr16	15971544	0.4462217894	33.2913174716483
chr16	15972183	0.4466907933	33.2916029070652
chr16	15973447	0.448904004	33.2921703217262
chr16	15974412	0.4362362245	33.2925912896828
chr16	15976911	0.3637034963	33.29350018472
chr16	15976922	0.2906755635	33.2935033821512
chr16	15977163	0.2502711817	33.293563697506
chr16	15977992	0.243847569	33.2937658471407
chr16	15979580	0.2310916249	33.2941328206411
chr16	15979799	0.2222371269	33.2941814905719
chr16	15982329	0.2228821255	33.2947453823494
chr16	15982914	0.240968388	33.2948863488564
chr16	15983026	0.2409683884	33.2949133373159
chr16	15983073	0.2691789001	33.2949259887242
chr16	15983430	0.4295278168	33.2950793301548
chr16	15983503	0.650303548	33.2951268023138
chr16	15984017	1.6202298412	33.2959596004522
chr16	15984115	3.1639162918	33.2962696642488
chr16	15985260	1.9803888693	33.2985372095042
chr16	15985344	1.3474243726	33.2986503931515
chr16	15987266	1.3474122211	33.3012401194404
chr16	15987934	1.3884143835	33.3021675802486
chr16	15988271	1.4400875869	33.3026528897654
chr16	15988375	1.3686132202	33.3027952255403
chr16	15988395	1.249795935	33.302820221459
chr16	15988444	1.100643251	33.3028741529783
chr16	15989193	0.9474711362	33.3035838088593
chr16	15989515	0.7873228432	33.3038373268148
chr16	15990347	0.78844969	33.3044933169569
chr16	15991115	0.8036390652	33.305110511759
chr16	15991379	0.8193113129	33.3053268099456
chr16	15991498	0.8323274975	33.3054258569178
chr16	15991694	0.8358060505	33.3055896749037
chr16	15991778	0.8379197916	33.3056600601662
chr16	15991796	0.8389742834	33.3056751617033
chr16	15992809	0.7109414541	33.3063953453963
chr16	15992877	0.7109414544	33.3064436894152
chr16	15993106	0.4945318135	33.3065569372005
chr16	15993187	0.1240278889	33.3065669834595
chr16	15993639	0.0760279909	33.3066013481114
chr16	15993708	0.0358542246	33.3066038220529
chr16	15994344	0.0349528112	33.3066260520408
chr16	15995584	0.0349528111	33.3066693935266
chr16	15996497	0.0352297636	33.3067015583008
chr16	15996794	0.0358577343	33.3067122080479
chr16	15996944	0.038369598	33.3067179634876
chr16	15997219	9.1468020585	33.3092333340537
chr16	15997650	10.3307518373	33.3136858880956
chr16	15998550	16.0546290896	33.3281350542762
chr16	16000744	0.3198385647	33.3288367800871
chr16	16001588	0.3329747521	33.3291178107779
chr16	16001769	0.3516783188	33.3291814645536
chr16	16001780	0.3694465999	33.3291855284662
chr16	16002095	0.3823588743	33.3293059715116
chr16	16002276	0.3907325276	33.3293766940991
chr16	16002294	0.4000713388	33.3293838953832
chr16	16002421	0.4104281228	33.3294360197548
chr16	16004118	0.2078696544	33.3297887745584
chr16	16004175	0.0561839597	33.3297919770441
chr16	16004305	0.0211666723	33.3297947287115
chr16	16004511	0.0186960291	33.3297985800935
chr16	16004522	0.0168038086	33.3297987649354
chr16	16004618	0.0160602219	33.3298003067167
chr16	16005134	0.0160166824	33.3298085713248
chr16	16006021	0.0163145364	33.3298230423186
chr16	16006109	0.0172684557	33.3298245619427
chr16	16006161	0.0183481866	33.3298255160484
chr16	16006523	0.042548232	33.3298409185084
chr16	16006656	0.1555379458	33.3298616050552
chr16	16006703	0.2758857319	33.3298745716846
chr16	16008018	1.1228795156	33.3313511582476
chr16	16009375	0.1715457342	33.3315839458089
chr16	16010900	0.5904450632	33.3324843745303
chr16	16011625	0.1342266536	33.3325816888542
chr16	16012108	0.0721506234	33.3326165376053
chr16	16012238	0.0402173716	33.3326217658636
chr16	16012262	0.0145964876	33.3326221161793
chr16	16013113	0.0144665325	33.3326344271985
chr16	16013855	0.0144665326	33.3326451613657
chr16	16015037	0.0144836636	33.3326622810561
chr16	16017034	0.6878090931	33.334035835815
chr16	16017098	2.3117440813	33.3341837874362
chr16	16017580	0.009306523	33.3341882731803
chr16	16020910	0.0259955193	33.3342748382596
chr16	16021035	0.0413495464	33.3342800069529
chr16	16021769	0.0434038778	33.3343118653992
chr16	16023414	0.1996822919	33.3346403427693
chr16	16023543	0.3865445101	33.3346902070111
chr16	16023826	0.4730606283	33.3348240831689
chr16	16024763	0.1562793144	33.3349705168865
chr16	16025167	0.1074387666	33.3350139221482
chr16	16025666	0.0966993154	33.3350621751066
chr16	16029191	0.0967547179	33.3354032354872
chr16	16029602	0.1651935589	33.3354711300399
chr16	16029665	0.4503315635	33.3354995009284
chr16	16030151	0.0956965379	33.3355460094458
chr16	16031468	0.0958539544	33.3356722491038
chr16	16032618	0.0996147708	33.3357868060902
chr16	16033378	0.2750697114	33.3359958590709
chr16	16033647	0.4031459271	33.3361043053253
chr16	16034059	0.4861731369	33.3363046086577
chr16	16034561	1.0704857976	33.3368419925281
chr16	16034885	1.2959219697	33.3372618712463
chr16	16035394	1.3136584945	33.33793052342
chr16	16036139	1.3074813652	33.3389045970371
chr16	16036657	1.3024008403	33.3395792406724
chr16	16036667	1.2966931102	33.3395922076035
chr16	16037161	5.4542940336	33.3422866288561
chr16	16038277	5.4549541132	33.3483743576464
chr16	16038372	5.0555275274	33.3488546327615
chr16	16038475	1.0211816281	33.3489598144692
chr16	16039023	0.6588929575	33.3493208878099
chr16	16039930	0.4427301753	33.3497224440789
chr16	16042290	0.4427961924	33.3507674430929
chr16	16042372	0.443037439	33.3508037721629
chr16	16042778	0.443410867	33.3509837969749
chr16	16044219	0.4454507867	33.3516256915586
chr16	16044465	0.4476810963	33.3517358211083
chr16	16045857	0.4600877254	33.3523762632221
chr16	16046184	0.4699889954	33.3525299496236
chr16	16046653	0.4808761	33.3527554805145
chr16	16047881	0.485469977	33.3533516376462
chr16	16047966	0.4901994	33.3533933045952
chr16	16048316	0.4907080651	33.353565052418
chr16	16048501	0.4949700795	33.3536566218827
chr16	16049087	0.5012142434	33.3539503334293
chr16	16051890	0.5042835888	33.3553638403287
chr16	16052719	0.5036604814	33.3557813748678
chr16	16053917	0.5070482867	33.3563888187153
chr16	16054395	0.5073524006	33.3566313331628
chr16	16054768	0.5063387032	33.3568201974991
chr16	16056014	0.5119131283	33.357458041257
chr16	16056044	0.5182267067	33.3574735880582
chr16	16056351	0.5285924854	33.3576358659512
chr16	16057011	0.5299499647	33.3579856329279
chr16	16058065	4.6698650616	33.3629076707028
chr16	16058355	6.1653732524	33.364695628946
chr16	16059083	25.6496946931	33.3833686066826
chr16	16061246	6.3767422662	33.3971615002044
chr16	16064177	6.3738491341	33.4158432520165
chr16	16065166	6.3723106949	33.4221454672938
chr16	16065204	6.3694348421	33.4223875058178
chr16	16065771	6.3219395704	33.4259720455542
chr16	16065894	1.0929167179	33.4261064743105
chr16	16067568	1.2146349757	33.4281397732598
chr16	16068071	1.2148157173	33.4287508255656
chr16	16068119	1.2279674541	33.4288097680034
chr16	16068142	1.2399942959	33.4288382878722
chr16	16068162	1.2539944549	33.4288633677613
chr16	16068182	1.2540051099	33.4288884478635
chr16	16068407	1.2700021431	33.4291741983457
chr16	16068481	1.2683178716	33.4292680538682
chr16	16068565	1.26830915	33.4293745918368
chr16	16068623	1.2680308707	33.4294481376273
chr16	16069416	1.2667562318	33.4304526753191
chr16	16069596	1.2435120011	33.4306765074793
chr16	16069887	1.243512001	33.4310383694716
chr16	16070208	0.8382973199	33.4313074629113
chr16	16070243	0.4304224372	33.4313225276966
chr16	16072126	0.4232032717	33.4321194194572
chr16	16074483	0.4993770941	33.433296451268
chr16	16074751	0.9318985937	33.4335462000911
chr16	16075608	1.142833441	33.43452560835
chr16	16075633	1.401771228	33.4345606526307
chr16	16075709	1.8110466973	33.4346982921797
chr16	16076620	1.67659159	33.4362256671182
chr16	16076711	1.4650751682	33.4363589889585
chr16	16076758	1.2448733658	33.4364174980067
chr16	16076914	1.1607155654	33.4365985696349
chr16	16077028	1.0917807772	33.4367230326435
chr16	16077249	0.9283105756	33.4369281892807
chr16	16077291	0.7622299619	33.4369602029391
chr16	16077585	0.5399775929	33.4371189563514
chr16	16078223	0.4531944751	33.4374080944265
chr16	16078385	0.4081608389	33.4374742164824
chr16	16078632	0.3835696109	33.4375689581763
chr16	16079364	0.3602300285	33.4378326465572
chr16	16079659	0.3601128807	33.437938879857
chr16	16080625	0.3309820977	33.4382586085634
chr16	16080649	0.2975285624	33.4382657492489
chr16	16080810	0.2607610385	33.4383077317761
chr16	16081173	0.2343529245	33.4383928018877
chr16	16082967	0.2343038906	33.4388131430674
chr16	16082988	0.2311104478	33.4388179963868
chr16	16083418	0.2310292923	33.4389173389825
chr16	16083830	0.2296225313	33.4390119434654
chr16	16087285	0.52833652	33.440837346142
chr16	16088099	0.5490746495	33.4412842929067
chr16	16088723	0.5566590096	33.4416316481287
chr16	16089188	0.5636116878	33.4418937275635
chr16	16089362	0.5475281965	33.4419889974697
chr16	16090375	0.2740958512	33.442266656567
chr16	16091016	0.2267445856	33.4424119998464
chr16	16093318	0.2242946185	33.4429283260582
chr16	16093377	0.2188200865	33.4429412364433
chr16	16093612	0.2124964859	33.4429911731175
chr16	16098708	0.2128083801	33.4440756446225
chr16	16100320	0.2124416172	33.4444181005095
chr16	16100781	0.2467209351	33.4445318388606
chr16	16101777	0.2601715262	33.4447909697007
chr16	16102041	0.27582665	33.4448637879363
chr16	16102976	0.3360978133	33.4451780393917
chr16	16102982	0.4447670333	33.4451807079939
chr16	16103260	0.503855759	33.4453207798949
chr16	16103811	0.5463162514	33.4456218001494
chr16	16104092	0.5892253762	33.4457873724801
chr16	16104399	0.6186345059	33.4459772932734
chr16	16104977	0.9042754737	33.4464999644972
chr16	16105398	1.1934399181	33.4470024027027
chr16	16105799	2.9203726883	33.4481734721507
chr16	16105813	4.6585552284	33.4482386919239
chr16	16106899	4.6551695839	33.453294206092
chr16	16107051	4.6529352855	33.4540014522554
chr16	16108028	6.0959294916	33.4599571753687
chr16	16109488	9.3203924432	33.4735649483357
chr16	16111122	10.8615745659	33.4913127611763
chr16	16111644	10.8157888483	33.4969586029551
chr16	16111884	8.5454881917	33.4990095201211
chr16	16114826	8.2165966772	33.5231827475454
chr16	16118247	0.9384981719	33.5263933497915
chr16	16118445	0.7225793303	33.5265364204989
chr16	16118660	0.706851466	33.5266883935641
chr16	16120015	0.7079496518	33.5276476653423
chr16	16120105	0.7084626211	33.5277114269782
chr16	16120342	0.7088383861	33.5278794216757
chr16	16120398	0.7096414679	33.5279191615979
chr16	16125747	0.7121439273	33.531728419465
chr16	16125872	0.7157800792	33.5318178919749
chr16	16126269	0.7167552554	33.5321024438113
chr16	16126345	0.7192308224	33.5321571053538
chr16	16126833	4.6075976244	33.5344056129945
chr16	16126889	4.6146238571	33.5346640319305
chr16	16127001	11.6060190125	33.5359639060599
chr16	16130266	21.9514246188	33.6076353074402
chr16	16132114	22.1204861351	33.6485139658179
chr16	16132836	22.120486135	33.6644849568074
chr16	16133290	0.4415159877	33.6646854050658
chr16	16134086	0.4376784903	33.6650337971441
chr16	16135350	0.4354378845	33.6655841906301
chr16	16135381	0.4346796194	33.6655976656983
chr16	16135878	0.4366998	33.6658147054989
chr16	16136433	0.4182379739	33.6660468275744
chr16	16136953	0.4191993848	33.6662648112545
chr16	16138035	0.4208817202	33.6667202052758
chr16	16140051	0.4263942383	33.6675798160602
chr16	16140822	0.4324270218	33.667913217294
chr16	16141824	0.4351111106	33.6683491986268
chr16	16142147	0.4358830551	33.6684899888536
chr16	16142574	0.4427762852	33.6686790543274
chr16	16142666	0.4483637555	33.6687203037929
chr16	16142793	0.4518062756	33.6687776831899
chr16	16142926	0.4549775571	33.668838195205
chr16	16143897	0.4642002563	33.6692889336539
chr16	16144727	0.4579848576	33.6696690610857
chr16	16145682	0.4412018758	33.6700904088771
chr16	16146781	0.4332558547	33.6705665570614
chr16	16150272	0.4301705918	33.6720682825974
chr16	16150317	0.4261715288	33.6720874603162
chr16	16151872	0.4161074819	33.6727345074505
chr16	16153614	0.4045330051	33.6734392039454
chr16	16154824	0.401604841	33.673925145803
chr16	16156741	0.4099048969	33.6747109334904
chr16	16157742	0.4443093721	33.6751556871719
chr16	16158042	0.4862889383	33.6753015738534
chr16	16158143	0.5295003544	33.6753550533892
chr16	16158311	0.5777400958	33.6754521137253
chr16	16158525	0.6319425458	33.6755873494301
chr16	16158839	0.674143178	33.675799030388
chr16	16159713	0.6761148571	33.6763899547731
chr16	16160909	0.8277058806	33.6773798910063
chr16	16161383	1.6139396873	33.6781448984181
chr16	16161580	2.0142716295	33.6785417099291
chr16	16162821	1.9904419581	33.6810118483991
chr16	16162910	1.9660844427	33.6811868299145
chr16	16163553	0.8309564942	33.6817211349403
chr16	16164089	0.8156108108	33.6821583023349
chr16	16164316	0.7537287467	33.6823293987604
chr16	16164973	0.6653766706	33.682766551233
chr16	16165092	0.6683597462	33.6828460860428
chr16	16166485	0.6705582266	33.6837801736524
chr16	16166570	0.673214287	33.6838373968668
chr16	16166586	0.6749779189	33.6838481965135
chr16	16166961	0.7121354355	33.6841152473018
chr16	16167146	2.5240620087	33.6845821987734
chr16	16167286	3.1864263029	33.6850282984558
chr16	16167313	3.9367441334	33.6851345905474
chr16	16167394	4.1485788939	33.6854706254378
chr16	16168317	3.8166542463	33.6889933973071
chr16	16168663	3.816654246	33.6903139596762
chr16	16168715	3.1860617038	33.6904796348848
chr16	16169293	3.1855829244	33.6923209018151
chr16	16169504	3.1782301284	33.6929915083722
chr16	16169806	1.9047044202	33.6935667291071
chr16	16169980	0.5087470753	33.6936552510982
chr16	16170241	0.4687216349	33.6937775874449
chr16	16170559	0.4676676698	33.6939263057639
chr16	16171704	0.4718927524	33.6944666229654
chr16	16173222	0.4919924233	33.695213467464
chr16	16175011	0.5113701825	33.6961283087205
chr16	16175412	0.5150598536	33.6963348477218
chr16	16176105	0.5155658365	33.6966921348465
chr16	16176189	0.5120127286	33.6967351439157
chr16	16176317	0.5060736508	33.696799921343
chr16	16176993	0.5044202096	33.6971409094047
chr16	16177047	0.5033665722	33.6971680911996
chr16	16177500	0.5030695653	33.6973959817127
chr16	16177552	0.5020089903	33.6974220861802
chr16	16178651	0.5016441786	33.6979733931325
chr16	16178813	0.5015724284	33.6980546478659
chr16	16179517	0.5007251937	33.6984071584023
chr16	16180349	0.4995222297	33.6988227608974
chr16	16182880	0.4989836756	33.7000856885803
chr16	16183107	0.4993093471	33.7001990318021
chr16	16183828	0.5005169749	33.700559904541
chr16	16184193	0.5172963909	33.7007487177237
chr16	16184838	0.9523816371	33.7013630038796
chr16	16185006	5.6968924946	33.7023200818187
chr16	16185191	2.1677958481	33.7027211240506
chr16	16185426	2.2717792515	33.7032549921747
chr16	16185857	2.3165572766	33.7042534283609
chr16	16186548	2.3188650643	33.7058557641203
chr16	16186919	2.3243202304	33.7067180869258
chr16	16187064	2.3247460393	33.7070551751015
chr16	16187150	2.3356969244	33.707256045037
chr16	16187297	2.3410487932	33.7076001792096
chr16	16188450	2.3415350681	33.7102999691431
chr16	16189214	2.3395315601	33.712087371255
chr16	16190408	2.3395485123	33.7148807921787
chr16	16190415	2.3396947435	33.7148971700419
chr16	16194899	2.3655749308	33.7255044080316
chr16	16195269	2.4465672441	33.7264096379119
chr16	16195675	2.9733559357	33.7276168204218
chr16	16196520	4.1700894768	33.7311405460297
